idx,project,filename,window_start,window_end,label,logits
698,BombRun,20260408_124510.WAV,0.0,5.0,A_Bomba1,0.65502185
699,BombRun,20260408_060420.WAV,0.0,5.0,A_Bomba1,0.5475997
700,BombRun,20260407_142145.WAV,0.0,5.0,A_Bomba1,0.68957365
701,BombRun,20260408_120010.WAV,0.0,5.0,A_Bomba1,0.64272434
702,BombRun,20260407_012000.WAV,0.0,5.0,A_Bomba1,0.5613292
703,BombRun,20260408_085645.WAV,0.0,5.0,A_Bomba1,0.63997483
704,BombRun,20260408_055100.WAV,0.0,5.0,A_Bomba1,0.61434954
705,BombRun,20260408_060805.WAV,0.0,5.0,A_Bomba1,0.5130671
706,BombRun,20260408_115530.WAV,0.0,5.0,A_Bomba1,0.8403379
707,BombRun,20260407_172535.WAV,0.0,5.0,A_Bomba1,0.8748499
708,BombRun,20260408_054550.WAV,0.0,5.0,A_Bomba1,0.66729015
709,BombRun,20260408_123900.WAV,0.0,5.0,A_Bomba1,0.60964143
710,BombRun,20260407_011910.WAV,0.0,5.0,A_Bomba1,0.41233483
711,BombRun,20260407_141855.WAV,0.0,5.0,A_Bomba1,0.5239511
712,BombRun,20260408_084215.WAV,0.0,5.0,A_Bomba1,0.51713943
713,BombRun,20260408_123055.WAV,0.0,5.0,A_Bomba1,0.7327608
714,BombRun,20260407_141100.WAV,0.0,5.0,A_Bomba1,0.6088921
715,BombRun,20260408_121130.WAV,0.0,5.0,A_Bomba1,0.44484103
716,BombRun,20260407_013120.WAV,0.0,5.0,A_Bomba1,0.33525878
717,BombRun,20260408_114835.WAV,0.0,5.0,A_Bomba1,0.84455365
718,BombRun,20260408_061500.WAV,0.0,5.0,A_Bomba1,0.52523655
719,BombRun,20260408_055855.WAV,0.0,5.0,A_Bomba1,0.77115697
720,BombRun,20260408_060150.WAV,0.0,5.0,A_Bomba1,0.62722933
721,BombRun,20260407_171955.WAV,0.0,5.0,A_Bomba1,0.48736158
722,BombRun,20260407_140550.WAV,0.0,5.0,A_Bomba1,0.5591386
723,BombRun,20260408_122405.WAV,0.0,5.0,A_Bomba1,0.6538063
724,BombRun,20260408_062035.WAV,0.0,5.0,A_Bomba1,0.6868382
725,BombRun,20260408_115450.WAV,0.0,5.0,A_Bomba1,0.58979076
726,BombRun,20260407_173005.WAV,0.0,5.0,A_Bomba1,0.6340774
727,BombRun,20260408_053405.WAV,0.0,5.0,A_Bomba1,0.6171783
728,BombRun,20260408_085725.WAV,0.0,5.0,A_Bomba1,0.65423656
729,BombRun,20260407_141935.WAV,0.0,5.0,A_Bomba1,0.47723985
730,BombRun,20260408_114000.WAV,0.0,5.0,A_Bomba1,0.52761585
731,BombRun,20260408_121905.WAV,0.0,5.0,A_Bomba1,0.81534064
732,BombRun,20260407_013915.WAV,0.0,5.0,A_Bomba1,0.44498765
733,BombRun,20260408_054430.WAV,0.0,5.0,A_Bomba1,0.5088365
734,BombRun,20260407_172455.WAV,0.0,5.0,A_Bomba1,0.59301776
735,BombRun,20260408_114955.WAV,0.0,5.0,A_Bomba1,0.8607369
736,BombRun,20260407_013040.WAV,0.0,5.0,A_Bomba1,0.3195613
737,BombRun,20260408_121050.WAV,0.0,5.0,A_Bomba1,0.64508206
738,BombRun,20260408_052900.WAV,0.0,5.0,A_Bomba1,0.6067479
739,BombRun,20260408_123135.WAV,0.0,5.0,A_Bomba1,0.68675226
740,BombRun,20260407_000000.WAV,0.0,5.0,A_Bomba1,0.40938103
741,BombRun,20260407_171835.WAV,0.0,5.0,A_Bomba1,0.53118944
742,BombRun,20260407_140430.WAV,0.0,5.0,A_Bomba1,0.38814086
743,BombRun,20260408_060030.WAV,0.0,5.0,A_Bomba1,0.524689
744,BombRun,20260408_124100.WAV,0.0,5.0,A_Bomba1,0.9993724
745,BombRun,20260407_135905.WAV,0.0,5.0,A_Bomba1,0.6278519
746,BombRun,20260408_055935.WAV,0.0,5.0,A_Bomba1,0.5306671
747,BombRun,20260407_012410.WAV,0.0,5.0,A_Bomba1,0.31174657
748,BombRun,20260408_120400.WAV,0.0,5.0,A_Bomba1,0.5323667
749,BombRun,20260407_171410.WAV,0.0,5.0,A_Bomba1,0.3460226
750,BombRun,20260407_140815.WAV,0.0,5.0,A_Bomba1,0.61081403
751,BombRun,20260408_122940.WAV,0.0,5.0,A_Bomba1,0.69254285
752,BombRun,20260408_085255.WAV,0.0,5.0,A_Bomba1,0.6665775
753,BombRun,20260408_091220.WAV,0.0,5.0,A_Bomba1,0.5883805
754,BombRun,20260408_120825.WAV,0.0,5.0,A_Bomba1,0.7227356
755,BombRun,20260407_012835.WAV,0.0,5.0,A_Bomba1,0.43231574
756,BombRun,20260408_055510.WAV,0.0,5.0,A_Bomba1,0.5711326
757,BombRun,20260408_083630.WAV,0.0,5.0,A_Bomba1,0.7584878
758,BombRun,20260408_115120.WAV,0.0,5.0,A_Bomba1,0.8432354
759,BombRun,20260407_172125.WAV,0.0,5.0,A_Bomba1,0.6232516
760,BombRun,20260408_054140.WAV,0.0,5.0,A_Bomba1,0.66953343
761,BombRun,20260408_061845.WAV,0.0,5.0,A_Bomba1,0.5259427
762,BombRun,20260408_084605.WAV,0.0,5.0,A_Bomba1,0.74564356
763,BombRun,20260408_123445.WAV,0.0,5.0,A_Bomba1,0.7609199
764,BombRun,20260407_011455.WAV,0.0,5.0,A_Bomba1,0.41403604
765,BombRun,20260407_141510.WAV,0.0,5.0,A_Bomba1,0.59048766
766,BombRun,20260408_054815.WAV,0.0,5.0,A_Bomba1,0.32965025
767,BombRun,20260407_013530.WAV,0.0,5.0,A_Bomba1,0.5687503
768,BombRun,20260408_121520.WAV,0.0,5.0,A_Bomba1,0.5682935
769,BombRun,20260408_061110.WAV,0.0,5.0,A_Bomba1,0.6649392
770,BombRun,20260407_142025.WAV,0.0,5.0,A_Bomba1,0.5464261
771,BombRun,20260407_140140.WAV,0.0,5.0,A_Bomba1,0.6389883
772,BombRun,20260408_122015.WAV,0.0,5.0,A_Bomba1,0.7078602
773,BombRun,20260408_053820.WAV,0.0,5.0,A_Bomba1,0.6377749
774,BombRun,20260407_142030.WAV,0.0,5.0,A_Bomba1,0.58517236
775,BombRun,20260408_053835.WAV,0.0,5.0,A_Bomba1,0.68832415
776,BombRun,20260407_140155.WAV,0.0,5.0,A_Bomba1,0.7358784
777,BombRun,20260408_122000.WAV,0.0,5.0,A_Bomba1,0.7601707
778,BombRun,20260407_011440.WAV,0.0,5.0,A_Bomba1,0.41925758
779,BombRun,20260408_123450.WAV,0.0,5.0,A_Bomba1,0.7810902
780,BombRun,20260407_141505.WAV,0.0,5.0,A_Bomba1,0.48963976
781,BombRun,20260408_061105.WAV,0.0,5.0,A_Bomba1,0.45706403
782,BombRun,20260408_121535.WAV,0.0,5.0,A_Bomba1,0.65560085
783,BombRun,20260407_013525.WAV,0.0,5.0,A_Bomba1,0.56748885
784,BombRun,20260408_054800.WAV,0.0,5.0,A_Bomba1,0.6626982
785,BombRun,20260408_061850.WAV,0.0,5.0,A_Bomba1,0.46305013
786,BombRun,20260407_172130.WAV,0.0,5.0,A_Bomba1,0.5411289
787,BombRun,20260408_054155.WAV,0.0,5.0,A_Bomba1,0.6818819
788,BombRun,20260408_052530.WAV,0.0,5.0,A_Bomba1,0.70929486
789,BombRun,20260408_084610.WAV,0.0,5.0,A_Bomba1,0.6022855
790,BombRun,20260408_085240.WAV,0.0,5.0,A_Bomba1,0.5872787
791,BombRun,20260408_091235.WAV,0.0,5.0,A_Bomba1,0.6258076
792,BombRun,20260407_140800.WAV,0.0,5.0,A_Bomba1,0.71648103
793,BombRun,20260407_171405.WAV,0.0,5.0,A_Bomba1,0.44454265
794,BombRun,20260408_122955.WAV,0.0,5.0,A_Bomba1,0.59517914
795,BombRun,20260408_115135.WAV,0.0,5.0,A_Bomba1,0.5546847
796,BombRun,20260408_055505.WAV,0.0,5.0,A_Bomba1,0.6214686
797,BombRun,20260407_012820.WAV,0.0,5.0,A_Bomba1,0.50186384
798,BombRun,20260408_120830.WAV,0.0,5.0,A_Bomba1,0.75346696
799,BombRun,20260408_083625.WAV,0.0,5.0,A_Bomba1,0.8501722
800,BombRun,20260407_140425.WAV,0.0,5.0,A_Bomba1,0.6344156
801,BombRun,20260407_000015.WAV,0.0,5.0,A_Bomba1,0.4342069
802,BombRun,20260407_135910.WAV,0.0,5.0,A_Bomba1,0.68370014
803,BombRun,20260408_120415.WAV,0.0,5.0,A_Bomba1,0.61565316
804,BombRun,20260407_012405.WAV,0.0,5.0,A_Bomba1,0.5074949
805,BombRun,20260408_055920.WAV,0.0,5.0,A_Bomba1,0.5811365
806,BombRun,20260408_124115.WAV,0.0,5.0,A_Bomba1,0.65719205
807,BombRun,20260408_060025.WAV,0.0,5.0,A_Bomba1,0.42227677
808,BombRun,20260408_121045.WAV,0.0,5.0,A_Bomba1,0.61412245
809,BombRun,20260407_013055.WAV,0.0,5.0,A_Bomba1,0.36447328
810,BombRun,20260408_114940.WAV,0.0,5.0,A_Bomba1,0.3938326
811,BombRun,20260408_123120.WAV,0.0,5.0,A_Bomba1,0.4609769
812,BombRun,20260408_052915.WAV,0.0,5.0,A_Bomba1,0.64663315
813,BombRun,20260407_141920.WAV,0.0,5.0,A_Bomba1,0.64932317
814,BombRun,20260408_054425.WAV,0.0,5.0,A_Bomba1,0.5430893
815,BombRun,20260407_013900.WAV,0.0,5.0,A_Bomba1,0.24289568
816,BombRun,20260408_121910.WAV,0.0,5.0,A_Bomba1,0.7534402
817,BombRun,20260407_172440.WAV,0.0,5.0,A_Bomba1,0.5427234
818,BombRun,20260408_114015.WAV,0.0,5.0,A_Bomba1,0.7281492
819,BombRun,20260407_173010.WAV,0.0,5.0,A_Bomba1,0.4722101
820,BombRun,20260408_115445.WAV,0.0,5.0,A_Bomba1,0.7406361
821,BombRun,20260408_053410.WAV,0.0,5.0,A_Bomba1,0.61523676
822,BombRun,20260408_085730.WAV,0.0,5.0,A_Bomba1,0.4798237
823,BombRun,20260408_060145.WAV,0.0,5.0,A_Bomba1,0.5571822
824,BombRun,20260408_055840.WAV,0.0,5.0,A_Bomba1,0.54634494
825,BombRun,20260408_062020.WAV,0.0,5.0,A_Bomba1,0.69928473
826,BombRun,20260407_140545.WAV,0.0,5.0,A_Bomba1,0.53203094
827,BombRun,20260407_171940.WAV,0.0,5.0,A_Bomba1,0.5164274
828,BombRun,20260408_122410.WAV,0.0,5.0,A_Bomba1,0.71204287
829,BombRun,20260408_123040.WAV,0.0,5.0,A_Bomba1,0.6495316
830,BombRun,20260407_141115.WAV,0.0,5.0,A_Bomba1,0.6808457
831,BombRun,20260408_061515.WAV,0.0,5.0,A_Bomba1,0.48798373
832,BombRun,20260408_114820.WAV,0.0,5.0,A_Bomba1,0.77097154
833,BombRun,20260407_013135.WAV,0.0,5.0,A_Bomba1,0.4371843
834,BombRun,20260408_121125.WAV,0.0,5.0,A_Bomba1,0.64175606
835,BombRun,20260407_172520.WAV,0.0,5.0,A_Bomba1,0.55390406
836,BombRun,20260408_054545.WAV,0.0,5.0,A_Bomba1,0.63223445
837,BombRun,20260408_084200.WAV,0.0,5.0,A_Bomba1,0.6798647
838,BombRun,20260407_011905.WAV,0.0,5.0,A_Bomba1,0.38557422
839,BombRun,20260408_123915.WAV,0.0,5.0,A_Bomba1,0.71048766
840,BombRun,20260407_141840.WAV,0.0,5.0,A_Bomba1,0.67380047
841,BombRun,20260408_085650.WAV,0.0,5.0,A_Bomba1,0.7338882
842,BombRun,20260408_115525.WAV,0.0,5.0,A_Bomba1,0.54886246
843,BombRun,20260408_060810.WAV,0.0,5.0,A_Bomba1,0.57729703
844,BombRun,20260408_055115.WAV,0.0,5.0,A_Bomba1,0.56409276
845,BombRun,20260407_140035.WAV,0.0,5.0,A_Bomba1,0.6588338
846,BombRun,20260408_053955.WAV,0.0,5.0,A_Bomba1,0.61474353
847,BombRun,20260407_142150.WAV,0.0,5.0,A_Bomba1,0.50661683
848,BombRun,20260407_012015.WAV,0.0,5.0,A_Bomba1,0.32830346
849,BombRun,20260408_120005.WAV,0.0,5.0,A_Bomba1,0.52522504
850,BombRun,20260408_060435.WAV,0.0,5.0,A_Bomba1,0.6631839
851,BombRun,20260408_124505.WAV,0.0,5.0,A_Bomba1,0.7968201
852,BombRun,20260408_115900.WAV,0.0,5.0,A_Bomba1,0.801455
853,BombRun,20260407_013445.WAV,0.0,5.0,A_Bomba1,0.41980007
854,BombRun,20260408_121455.WAV,0.0,5.0,A_Bomba1,0.80800134
855,BombRun,20260407_172905.WAV,0.0,5.0,A_Bomba1,0.6008414
856,BombRun,20260408_123530.WAV,0.0,5.0,A_Bomba1,0.71056336
857,BombRun,20260407_011520.WAV,0.0,5.0,A_Bomba1,0.3733303
858,BombRun,20260408_090705.WAV,0.0,5.0,A_Bomba1,0.6092928
859,BombRun,20260408_054035.WAV,0.0,5.0,A_Bomba1,0.78731334
860,BombRun,20260407_172050.WAV,0.0,5.0,A_Bomba1,0.5595312
861,BombRun,20260409_060920.WAV,0.0,5.0,A_Bomba1,0.5948662
862,BombRun,20260408_114405.WAV,0.0,5.0,A_Bomba1,0.7194435
863,BombRun,20260408_061930.WAV,0.0,5.0,A_Bomba1,0.6087246
864,BombRun,20260408_083745.WAV,0.0,5.0,A_Bomba1,0.65397245
865,BombRun,20260408_120950.WAV,0.0,5.0,A_Bomba1,0.5398066
866,BombRun,20260407_012940.WAV,0.0,5.0,A_Bomba1,0.3338956
867,BombRun,20260408_115055.WAV,0.0,5.0,A_Bomba1,0.69996077
868,BombRun,20260408_122835.WAV,0.0,5.0,A_Bomba1,0.75918794
869,BombRun,20260408_053000.WAV,0.0,5.0,A_Bomba1,0.5725751
870,BombRun,20260408_091355.WAV,0.0,5.0,A_Bomba1,0.64827424
871,BombRun,20260408_085320.WAV,0.0,5.0,A_Bomba1,0.7189579
872,BombRun,20260408_085450.WAV,0.0,5.0,A_Bomba1,0.7265919
873,BombRun,20260408_091425.WAV,0.0,5.0,A_Bomba1,0.6618487
874,BombRun,20260408_115725.WAV,0.0,5.0,A_Bomba1,0.68537694
875,BombRun,20260408_055315.WAV,0.0,5.0,A_Bomba1,0.3876818
876,BombRun,20260407_172720.WAV,0.0,5.0,A_Bomba1,0.51352245
877,BombRun,20260408_054745.WAV,0.0,5.0,A_Bomba1,0.58391875
878,BombRun,20260408_090920.WAV,0.0,5.0,A_Bomba1,0.7080042
879,BombRun,20260408_084955.WAV,0.0,5.0,A_Bomba1,0.82993954
880,BombRun,20260408_123240.WAV,0.0,5.0,A_Bomba1,0.61030585
881,BombRun,20260407_141315.WAV,0.0,5.0,A_Bomba1,0.6789139
882,BombRun,20260408_061715.WAV,0.0,5.0,A_Bomba1,0.5397522
883,BombRun,20260407_013335.WAV,0.0,5.0,A_Bomba1,0.29377753
884,BombRun,20260408_121325.WAV,0.0,5.0,A_Bomba1,0.7760446
885,BombRun,20260408_060345.WAV,0.0,5.0,A_Bomba1,0.5275334
886,BombRun,20260407_140745.WAV,0.0,5.0,A_Bomba1,0.54941857
887,BombRun,20260408_122610.WAV,0.0,5.0,A_Bomba1,0.51266444
888,BombRun,20260407_135655.WAV,0.0,5.0,A_Bomba1,0.5462876
889,BombRun,20260408_083545.WAV,0.0,5.0,A_Bomba1,0.71559376
890,BombRun,20260408_115255.WAV,0.0,5.0,A_Bomba1,0.59775776
891,BombRun,20260408_053200.WAV,0.0,5.0,A_Bomba1,0.45153725
892,BombRun,20260408_091155.WAV,0.0,5.0,A_Bomba1,0.5084478
893,BombRun,20260408_085120.WAV,0.0,5.0,A_Bomba1,0.5120467
894,BombRun,20260408_052650.WAV,0.0,5.0,A_Bomba1,0.74410814
895,BombRun,20260408_090505.WAV,0.0,5.0,A_Bomba1,0.56864893
896,BombRun,20260408_054235.WAV,0.0,5.0,A_Bomba1,0.7072938
897,BombRun,20260407_172250.WAV,0.0,5.0,A_Bomba1,0.6112881
898,BombRun,20260407_013645.WAV,0.0,5.0,A_Bomba1,0.39915773
899,BombRun,20260408_123730.WAV,0.0,5.0,A_Bomba1,0.6725964
900,BombRun,20260407_140235.WAV,0.0,5.0,A_Bomba1,0.64634055
901,BombRun,20260407_012215.WAV,0.0,5.0,A_Bomba1,0.36755213
902,BombRun,20260408_120205.WAV,0.0,5.0,A_Bomba1,0.6685763
903,BombRun,20260408_085040.WAV,0.0,5.0,A_Bomba1,0.69119114
904,BombRun,20260408_091035.WAV,0.0,5.0,A_Bomba1,0.62033784
905,BombRun,20260407_171605.WAV,0.0,5.0,A_Bomba1,0.6830554
906,BombRun,20260408_115335.WAV,0.0,5.0,A_Bomba1,0.57984656
907,BombRun,20260408_055705.WAV,0.0,5.0,A_Bomba1,0.6270003
908,BombRun,20260408_083425.WAV,0.0,5.0,A_Bomba1,0.6482294
909,BombRun,20260407_135735.WAV,0.0,5.0,A_Bomba1,0.7923607
910,BombRun,20260407_172330.WAV,0.0,5.0,A_Bomba1,0.5186243
911,BombRun,20260408_054355.WAV,0.0,5.0,A_Bomba1,0.540746
912,BombRun,20260408_052730.WAV,0.0,5.0,A_Bomba1,0.48936135
913,BombRun,20260408_084410.WAV,0.0,5.0,A_Bomba1,0.73083514
914,BombRun,20260408_123650.WAV,0.0,5.0,A_Bomba1,0.8078499
915,BombRun,20260407_141705.WAV,0.0,5.0,A_Bomba1,0.619998
916,BombRun,20260408_061305.WAV,0.0,5.0,A_Bomba1,0.56391674
917,BombRun,20260408_121735.WAV,0.0,5.0,A_Bomba1,0.6544335
918,BombRun,20260408_060755.WAV,0.0,5.0,A_Bomba1,0.64490515
919,BombRun,20260407_142230.WAV,0.0,5.0,A_Bomba1,0.6060774
920,BombRun,20260408_085915.WAV,0.0,5.0,A_Bomba1,0.566998
921,BombRun,20260407_140355.WAV,0.0,5.0,A_Bomba1,0.60717136
922,BombRun,20260408_122200.WAV,0.0,5.0,A_Bomba1,0.6180278
923,BombRun,20260408_115645.WAV,0.0,5.0,A_Bomba1,0.5887095
924,BombRun,20260408_053610.WAV,0.0,5.0,A_Bomba1,0.6250884
925,BombRun,20260408_085530.WAV,0.0,5.0,A_Bomba1,0.694152
926,BombRun,20260408_090115.WAV,0.0,5.0,A_Bomba1,0.7465977
927,BombRun,20260408_054625.WAV,0.0,5.0,A_Bomba1,0.7385555
928,BombRun,20260407_172640.WAV,0.0,5.0,A_Bomba1,0.6377057
929,BombRun,20260408_114215.WAV,0.0,5.0,A_Bomba1,0.65995413
930,BombRun,20260408_121245.WAV,0.0,5.0,A_Bomba1,0.675896
931,BombRun,20260407_013255.WAV,0.0,5.0,A_Bomba1,0.396892
932,BombRun,20260408_123320.WAV,0.0,5.0,A_Bomba1,0.59266865
933,BombRun,20260408_084835.WAV,0.0,5.0,A_Bomba1,0.5186722
934,BombRun,20260408_090840.WAV,0.0,5.0,A_Bomba1,0.6624936
935,BombRun,20260407_140625.WAV,0.0,5.0,A_Bomba1,0.518656
936,BombRun,20260408_083800.WAV,0.0,5.0,A_Bomba1,0.7530701
937,BombRun,20260408_120615.WAV,0.0,5.0,A_Bomba1,0.588527
938,BombRun,20260407_012605.WAV,0.0,5.0,A_Bomba1,0.3837775
939,BombRun,20260408_124315.WAV,0.0,5.0,A_Bomba1,0.7316544
940,BombRun,20260408_060225.WAV,0.0,5.0,A_Bomba1,0.6541955
941,BombRun,20260407_140630.WAV,0.0,5.0,A_Bomba1,0.5971135
942,BombRun,20260408_060230.WAV,0.0,5.0,A_Bomba1,0.7004657
943,BombRun,20260408_124300.WAV,0.0,5.0,A_Bomba1,0.70113546
944,BombRun,20260408_083815.WAV,0.0,5.0,A_Bomba1,0.73064804
945,BombRun,20260407_012610.WAV,0.0,5.0,A_Bomba1,0.3424728
946,BombRun,20260408_120600.WAV,0.0,5.0,A_Bomba1,0.6397379
947,BombRun,20260407_013240.WAV,0.0,5.0,A_Bomba1,0.6246405
948,BombRun,20260408_121250.WAV,0.0,5.0,A_Bomba1,0.56267524
949,BombRun,20260408_084820.WAV,0.0,5.0,A_Bomba1,0.6542071
950,BombRun,20260408_090855.WAV,0.0,5.0,A_Bomba1,0.8111139
951,BombRun,20260408_123335.WAV,0.0,5.0,A_Bomba1,0.5719666
952,BombRun,20260408_090100.WAV,0.0,5.0,A_Bomba1,0.5466032
953,BombRun,20260408_114200.WAV,0.0,5.0,A_Bomba1,0.7371253
954,BombRun,20260408_054630.WAV,0.0,5.0,A_Bomba1,0.4129109
955,BombRun,20260407_172655.WAV,0.0,5.0,A_Bomba1,0.570929
956,BombRun,20260408_115650.WAV,0.0,5.0,A_Bomba1,0.5574209
957,BombRun,20260407_173205.WAV,0.0,5.0,A_Bomba1,0.55818075
958,BombRun,20260408_053605.WAV,0.0,5.0,A_Bomba1,0.5047984
959,BombRun,20260408_085525.WAV,0.0,5.0,A_Bomba1,0.42505348
960,BombRun,20260407_142225.WAV,0.0,5.0,A_Bomba1,0.70097154
961,BombRun,20260408_060740.WAV,0.0,5.0,A_Bomba1,0.5509838
962,BombRun,20260407_140340.WAV,0.0,5.0,A_Bomba1,0.37263462
963,BombRun,20260408_122215.WAV,0.0,5.0,A_Bomba1,0.66304624
964,BombRun,20260408_085900.WAV,0.0,5.0,A_Bomba1,0.7594748
965,BombRun,20260408_123645.WAV,0.0,5.0,A_Bomba1,0.726404
966,BombRun,20260407_141710.WAV,0.0,5.0,A_Bomba1,0.5679585
967,BombRun,20260408_121720.WAV,0.0,5.0,A_Bomba1,0.66299456
968,BombRun,20260408_061310.WAV,0.0,5.0,A_Bomba1,0.53394866
969,BombRun,20260407_172325.WAV,0.0,5.0,A_Bomba1,0.7549842
970,BombRun,20260408_054340.WAV,0.0,5.0,A_Bomba1,0.5670615
971,BombRun,20260408_052725.WAV,0.0,5.0,A_Bomba1,0.6539815
972,BombRun,20260408_084405.WAV,0.0,5.0,A_Bomba1,0.664157
973,BombRun,20260407_171610.WAV,0.0,5.0,A_Bomba1,0.3544755
974,BombRun,20260408_085055.WAV,0.0,5.0,A_Bomba1,0.53747725
975,BombRun,20260408_055710.WAV,0.0,5.0,A_Bomba1,0.56285495
976,BombRun,20260407_135720.WAV,0.0,5.0,A_Bomba1,0.53290766
977,BombRun,20260408_083430.WAV,0.0,5.0,A_Bomba1,0.7375969
978,BombRun,20260408_115320.WAV,0.0,5.0,A_Bomba1,0.5574795
979,BombRun,20260407_140220.WAV,0.0,5.0,A_Bomba1,0.6534845
980,BombRun,20260408_060620.WAV,0.0,5.0,A_Bomba1,0.5119448
981,BombRun,20260408_120210.WAV,0.0,5.0,A_Bomba1,0.64133334
982,BombRun,20260407_012200.WAV,0.0,5.0,A_Bomba1,0.37305364
983,BombRun,20260407_013650.WAV,0.0,5.0,A_Bomba1,0.62193465
984,BombRun,20260407_011735.WAV,0.0,5.0,A_Bomba1,0.41374427
985,BombRun,20260408_123725.WAV,0.0,5.0,A_Bomba1,0.61646694
986,BombRun,20260408_090510.WAV,0.0,5.0,A_Bomba1,0.6848224
987,BombRun,20260408_052645.WAV,0.0,5.0,A_Bomba1,0.6378042
988,BombRun,20260408_054220.WAV,0.0,5.0,A_Bomba1,0.5781115
989,BombRun,20260407_172245.WAV,0.0,5.0,A_Bomba1,0.61246663
990,BombRun,20260408_115240.WAV,0.0,5.0,A_Bomba1,0.7534316
991,BombRun,20260408_083550.WAV,0.0,5.0,A_Bomba1,0.5032242
992,BombRun,20260407_135640.WAV,0.0,5.0,A_Bomba1,0.7058083
993,BombRun,20260408_091140.WAV,0.0,5.0,A_Bomba1,0.7027574
994,BombRun,20260408_053215.WAV,0.0,5.0,A_Bomba1,0.5040846
995,BombRun,20260408_085135.WAV,0.0,5.0,A_Bomba1,0.54095244
996,BombRun,20260408_060350.WAV,0.0,5.0,A_Bomba1,0.5825234
997,BombRun,20260407_140750.WAV,0.0,5.0,A_Bomba1,0.58725935
998,BombRun,20260408_122605.WAV,0.0,5.0,A_Bomba1,0.6920597
999,BombRun,20260408_123255.WAV,0.0,5.0,A_Bomba1,0.5678884
1000,BombRun,20260407_141300.WAV,0.0,5.0,A_Bomba1,0.7257307
1001,BombRun,20260408_084940.WAV,0.0,5.0,A_Bomba1,0.6698379
1002,BombRun,20260408_121330.WAV,0.0,5.0,A_Bomba1,0.7061561
1003,BombRun,20260407_013320.WAV,0.0,5.0,A_Bomba1,0.37609956
1004,BombRun,20260408_061700.WAV,0.0,5.0,A_Bomba1,0.5462187
1005,BombRun,20260407_172735.WAV,0.0,5.0,A_Bomba1,0.556833
1006,BombRun,20260408_054750.WAV,0.0,5.0,A_Bomba1,0.5798544
1007,BombRun,20260408_085445.WAV,0.0,5.0,A_Bomba1,0.6281466
1008,BombRun,20260408_091430.WAV,0.0,5.0,A_Bomba1,0.77968544
1009,BombRun,20260408_055300.WAV,0.0,5.0,A_Bomba1,0.6190186
1010,BombRun,20260408_115730.WAV,0.0,5.0,A_Bomba1,0.63158447
1011,BombRun,20260407_172725.WAV,0.0,5.0,A_Bomba1,0.67516214
1012,BombRun,20260408_054740.WAV,0.0,5.0,A_Bomba1,0.58467823
1013,BombRun,20260408_085455.WAV,0.0,5.0,A_Bomba1,0.630244
1014,BombRun,20260408_091420.WAV,0.0,5.0,A_Bomba1,0.5747773
1015,BombRun,20260408_055310.WAV,0.0,5.0,A_Bomba1,0.49285835
1016,BombRun,20260408_115720.WAV,0.0,5.0,A_Bomba1,0.7036348
1017,BombRun,20260408_060340.WAV,0.0,5.0,A_Bomba1,0.53189176
1018,BombRun,20260407_140740.WAV,0.0,5.0,A_Bomba1,0.5903472
1019,BombRun,20260408_122615.WAV,0.0,5.0,A_Bomba1,0.7745202
1020,BombRun,20260408_123245.WAV,0.0,5.0,A_Bomba1,0.64684224
1021,BombRun,20260407_141310.WAV,0.0,5.0,A_Bomba1,0.6058609
1022,BombRun,20260408_090925.WAV,0.0,5.0,A_Bomba1,0.6580892
1023,BombRun,20260408_084950.WAV,0.0,5.0,A_Bomba1,0.58050954
1024,BombRun,20260408_121320.WAV,0.0,5.0,A_Bomba1,0.7854511
1025,BombRun,20260407_013330.WAV,0.0,5.0,A_Bomba1,0.5675512
1026,BombRun,20260408_061710.WAV,0.0,5.0,A_Bomba1,0.69218725
1027,BombRun,20260408_052655.WAV,0.0,5.0,A_Bomba1,0.5263326
1028,BombRun,20260408_090500.WAV,0.0,5.0,A_Bomba1,0.59096134
1029,BombRun,20260408_054230.WAV,0.0,5.0,A_Bomba1,0.46063384
1030,BombRun,20260407_172255.WAV,0.0,5.0,A_Bomba1,0.34173208
1031,BombRun,20260408_115250.WAV,0.0,5.0,A_Bomba1,0.48771513
1032,BombRun,20260407_135650.WAV,0.0,5.0,A_Bomba1,0.5781438
1033,BombRun,20260408_083540.WAV,0.0,5.0,A_Bomba1,0.6196467
1034,BombRun,20260408_053205.WAV,0.0,5.0,A_Bomba1,0.2700651
1035,BombRun,20260408_091150.WAV,0.0,5.0,A_Bomba1,0.8104908
1036,BombRun,20260408_085125.WAV,0.0,5.0,A_Bomba1,0.64216995
1037,BombRun,20260407_140230.WAV,0.0,5.0,A_Bomba1,0.7081959
1038,BombRun,20260408_120200.WAV,0.0,5.0,A_Bomba1,0.70511675
1039,BombRun,20260407_012210.WAV,0.0,5.0,A_Bomba1,0.40110332
1040,BombRun,20260407_013640.WAV,0.0,5.0,A_Bomba1,0.53896934
1041,BombRun,20260408_123735.WAV,0.0,5.0,A_Bomba1,0.671032
1042,BombRun,20260407_172335.WAV,0.0,5.0,A_Bomba1,0.5686551
1043,BombRun,20260408_054350.WAV,0.0,5.0,A_Bomba1,0.5794639
1044,BombRun,20260408_052735.WAV,0.0,5.0,A_Bomba1,0.71807843
1045,BombRun,20260408_084415.WAV,0.0,5.0,A_Bomba1,0.74277014
